feature,x,training_density,deployment_density_volvw,deployment_density_mcap
Illiquidity,0.9096989966555183,1.0,0.010379515099972763,0.01866331467055211
Illiquidity,0.9130434782608695,1.0,0.010236650733831646,0.0191372705505488
Illiquidity,0.9163879598662207,1.0,0.010085403870544324,0.019557867165416028
Illiquidity,0.9197324414715718,1.0,0.009917739426611035,0.01988622474343118
Illiquidity,0.923076923076923,1.0,0.009726796197026514,0.020087398642571024
Illiquidity,0.9264214046822742,1.0,0.009508434006177704,0.020134075324407853
Illiquidity,0.9297658862876254,1.0,0.009262265476391758,0.020009422992903144
Illiquidity,0.9331103678929765,1.0,0.008991952569718976,0.019708707002532463
Illiquidity,0.9364548494983277,1.0,0.008704715082083392,0.019239497914863894
Illiquidity,0.9397993311036789,1.0,0.00841014307136547,0.01862051164997296
Illiquidity,0.9431438127090301,1.0,0.008118521707812342,0.017879289340762865
Illiquidity,0.9464882943143813,1.0,0.00783896596719572,0.017049037419110208
Illiquidity,0.9498327759197325,1.0,0.007577713125718993,0.016165012964702796
Illiquidity,0.9531772575250836,1.0,0.007336910169233947,0.015260867295192144
Illiquidity,0.9565217391304348,1.0,0.007114142538157629,0.014365357775697423
Illiquidity,0.959866220735786,1.0,0.0069027867664677904,0.013499800395985934
Illiquidity,0.9632107023411371,1.0,0.006693073374880746,0.012676556873549039
Illiquidity,0.9665551839464883,1.0,0.006473582496958456,0.011898728461606735
Illiquidity,0.9698996655518395,1.0,0.006232825006071906,0.011161074331619192
Illiquidity,0.9732441471571907,1.0,0.005960614454574851,0.010452006530290802
Illiquidity,0.9765886287625418,1.0,0.005649084734299573,0.009756362649469016
Illiquidity,0.979933110367893,1.0,0.005293381529413601,0.009058546289692297
Illiquidity,0.9832775919732442,1.0,0.004892162791510357,0.008345572169285338
Illiquidity,0.9866220735785953,1.0,0.004448025944580315,0.007609566834567598
Illiquidity,0.9899665551839465,1.0,0.003967846671130888,0.0068493583385371
Illiquidity,0.9933110367892977,1.0,0.003462846393478925,0.006070931012455751
Illiquidity,0.9966555183946488,1.0,0.002948115691830328,0.005286706264697448
Illiquidity,1.0,1.0,0.002441390485001751,0.00451380794381799
BM,0.0,1.0,0.8766091112181474,1.2611405328325724
BM,0.0033444816053511705,1.0,0.9704804916021573,1.3570997721865021
BM,0.006688963210702341,1.0,1.0669089488496117,1.4533487075339728
BM,0.010033444816053512,1.0,1.1649668237635211,1.5490888639992932
BM,0.013377926421404682,1.0,1.2636671745814174,1.643505389059714
BM,0.016722408026755852,1.0,1.3619883356866735,1.7357821819838366
BM,0.020066889632107024,1.0,1.4588997479359154,1.825117219373598
BM,0.023411371237458192,1.0,1.5533880331398358,1.9107376388877415
BM,0.026755852842809364,1.0,1.644482303653549,1.991914160966362
